Index	Level	BuffDiscription	ModelId	UColor	Usize	MagicAttrType_6_0	MagicAttrValue_6_0	MagicAttrType_6_1	MagicAttrValue_6_1	MagicAttrType_6_2	MagicAttrValue_6_2	MagicAttrType_6_3	MagicAttrValue_6_3	MagicAttrType_6_4	MagicAttrValue_6_4	MagicAttrType_6_5	MagicAttrValue_6_5
100000	5	被攻击增加杀气10点	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
100000	6	被攻击增加杀气10点	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
100000	7	被攻击增加杀气10点	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
100000	8	被攻击增加杀气10点	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
100000	9	被攻击增加杀气10点	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
100000	10	被攻击增加杀气10点	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
100001	1	幸运值增加10点	0	0	1	16	10	0	0	0	0	0	0	0	0	0	0
100001	2	幸运值增加20点	0	0	1	16	20	0	0	0	0	0	0	0	0	0	0
100001	3	幸运值增加40点	0	0	1	16	40	0	0	0	0	0	0	0	0	0	0
100001	4	幸运值增加80点	0	0	1	16	80	0	0	0	0	0	0	0	0	0	0
100001	5	幸运值增加120点	0	0	1	16	120	0	0	0	0	0	0	0	0	0	0
100001	6	幸运值增加120点	0	0	1	16	120	0	0	0	0	0	0	0	0	0	0
100001	7	幸运值增加120点	0	0	1	16	120	0	0	0	0	0	0	0	0	0	0
100001	8	幸运值增加120点	0	0	1	16	120	0	0	0	0	0	0	0	0	0	0
100001	9	幸运值增加120点	0	0	1	16	120	0	0	0	0	0	0	0	0	0	0
100001	10	幸运值增加120点	0	0	1	16	120	0	0	0	0	0	0	0	0	0	0
100002	1	士气值增加10点	0	0	1	17	10	0	0	0	0	0	0	0	0	0	0
100002	2	士气值增加20点	0	0	1	17	20	0	0	0	0	0	0	0	0	0	0
100002	3	士气值增加40点	0	0	1	17	40	0	0	0	0	0	0	0	0	0	0
100002	4	士气值增加80点	0	0	1	17	80	0	0	0	0	0	0	0	0	0	0
100002	5	士气值增加120点	0	0	1	17	120	0	0	0	0	0	0	0	0	0	0
100002	6	士气值增加120点	0	0	1	17	120	0	0	0	0	0	0	0	0	0	0
100002	7	士气值增加120点	0	0	1	17	120	0	0	0	0	0	0	0	0	0	0
100002	8	士气值增加120点	0	0	1	17	120	0	0	0	0	0	0	0	0	0	0
100002	9	士气值增加120点	0	0	1	17	120	0	0	0	0	0	0	0	0	0	0
100002	10	士气值增加120点	0	0	1	17	120	0	0	0	0	0	0	0	0	0	0
100003	1	攻击值增加10点	0	0	1	45	10	0	0	0	0	0	0	0	0	0	0
100003	2	攻击值增加20点	0	0	1	45	20	0	0	0	0	0	0	0	0	0	0
100003	3	攻击值增加40点	0	0	1	45	40	0	0	0	0	0	0	0	0	0	0
100003	4	攻击值增加80点	0	0	1	45	80	0	0	0	0	0	0	0	0	0	0
100003	5	攻击值增加120点	0	0	1	45	120	0	0	0	0	0	0	0	0	0	0
100003	6	攻击值增加120点	0	0	1	45	120	0	0	0	0	0	0	0	0	0	0
100003	7	攻击值增加120点	0	0	1	45	120	0	0	0	0	0	0	0	0	0	0
100003	8	攻击值增加120点	0	0	1	45	120	0	0	0	0	0	0	0	0	0	0
100003	9	攻击值增加120点	0	0	1	45	120	0	0	0	0	0	0	0	0	0	0
100003	10	攻击值增加120点	0	0	1	45	120	0	0	0	0	0	0	0	0	0	0
100004	1	生命值增加50点	0	0	1	41	50	0	0	0	0	0	0	0	0	0	0
100004	2	生命值增加100点	0	0	1	41	100	0	0	0	0	0	0	0	0	0	0
100004	3	生命值增加200点	0	0	1	41	200	0	0	0	0	0	0	0	0	0	0
100004	4	生命值增加400点	0	0	1	41	400	0	0	0	0	0	0	0	0	0	0
100004	5	生命值增加600点	0	0	1	41	600	0	0	0	0	0	0	0	0	0	0
100004	6	生命值增加600点	0	0	1	41	600	0	0	0	0	0	0	0	0	0	0
100004	7	生命值增加600点	0	0	1	41	600	0	0	0	0	0	0	0	0	0	0
100004	8	生命值增加600点	0	0	1	41	600	0	0	0	0	0	0	0	0	0	0
100004	9	生命值增加600点	0	0	1	41	600	0	0	0	0	0	0	0	0	0	0
100004	10	生命值增加600点	0	0	1	41	600	0	0	0	0	0	0	0	0	0	0
100005	1	命中值增加10点	0	0	1	19	10	0	0	0	0	0	0	0	0	0	0
100005	2	命中值增加20点	0	0	1	19	20	0	0	0	0	0	0	0	0	0	0
100005	3	命中值增加40点	0	0	1	19	40	0	0	0	0	0	0	0	0	0	0
100005	4	命中值增加80点	0	0	1	19	80	0	0	0	0	0	0	0	0	0	0
100005	5	命中值增加120点	0	0	1	19	120	0	0	0	0	0	0	0	0	0	0
100005	6	命中值增加120点	0	0	1	19	120	0	0	0	0	0	0	0	0	0	0
100005	7	命中值增加120点	0	0	1	19	120	0	0	0	0	0	0	0	0	0	0
100005	8	命中值增加120点	0	0	1	19	120	0	0	0	0	0	0	0	0	0	0
100005	9	命中值增加120点	0	0	1	19	120	0	0	0	0	0	0	0	0	0	0
100005	10	命中值增加120点	0	0	1	19	120	0	0	0	0	0	0	0	0	0	0
100006	1	暴击值增加10点	0	0	1	14	10	0	0	0	0	0	0	0	0	0	0
100006	2	暴击值增加20点	0	0	1	14	20	0	0	0	0	0	0	0	0	0	0
100006	3	暴击值增加40点	0	0	1	14	40	0	0	0	0	0	0	0	0	0	0
100006	4	暴击值增加80点	0	0	1	14	80	0	0	0	0	0	0	0	0	0	0
100006	5	暴击值增加120点	0	0	1	14	120	0	0	0	0	0	0	0	0	0	0
100006	6	暴击值增加120点	0	0	1	14	120	0	0	0	0	0	0	0	0	0	0
100006	7	暴击值增加120点	0	0	1	14	120	0	0	0	0	0	0	0	0	0	0
100006	8	暴击值增加120点	0	0	1	14	120	0	0	0	0	0	0	0	0	0	0
100006	9	暴击值增加120点	0	0	1	14	120	0	0	0	0	0	0	0	0	0	0
100006	10	暴击值增加120点	0	0	1	14	120	0	0	0	0	0	0	0	0	0	0
100007	1	获得经验增加10%	0	0	1	1085	1000	0	0	0	0	0	0	0	0	0	0
100007	2	获得经验增加15%	0	0	1	1085	1500	0	0	0	0	0	0	0	0	0	0
100007	3	获得经验增加20%	0	0	1	1085	2000	0	0	0	0	0	0	0	0	0	0
100007	4	获得经验增加25%	0	0	1	1085	2500	0	0	0	0	0	0	0	0	0	0
100007	5	获得经验增加30%	0	0	1	1085	3000	0	0	0	0	0	0	0	0	0	0
100007	6	获得经验增加30%	0	0	1	1085	3000	0	0	0	0	0	0	0	0	0	0
100007	7	获得经验增加30%	0	0	1	1085	3000	0	0	0	0	0	0	0	0	0	0
100007	8	获得经验增加30%	0	0	1	1085	3000	0	0	0	0	0	0	0	0	0	0
100007	9	获得经验增加30%	0	0	1	1085	3000	0	0	0	0	0	0	0	0	0	0
100007	10	获得经验增加30%	0	0	1	1085	3000	0	0	0	0	0	0	0	0	0	0
100008	1	掉率增加30%	0	0	1	1081	3000	0	0	0	0	0	0	0	0	0	0
100008	2	掉率增加40%	0	0	1	1081	4000	0	0	0	0	0	0	0	0	0	0
100008	3	掉率增加50%	0	0	1	1081	5000	0	0	0	0	0	0	0	0	0	0
100008	4	掉率增加60%	0	0	1	1081	6000	0	0	0	0	0	0	0	0	0	0
100008	5	掉率增加70%	0	0	1	1081	7000	0	0	0	0	0	0	0	0	0	0
100008	6	掉率增加70%	0	0	1	1081	7000	0	0	0	0	0	0	0	0	0	0
100008	7	掉率增加70%	0	0	1	1081	7000	0	0	0	0	0	0	0	0	0	0
100008	8	掉率增加70%	0	0	1	1081	7000	0	0	0	0	0	0	0	0	0	0
100008	9	掉率增加70%	0	0	1	1081	7000	0	0	0	0	0	0	0	0	0	0
100008	10	掉率增加70%	0	0	1	1081	7000	0	0	0	0	0	0	0	0	0	0
100009	1	获得金钱增加20%	0	0	1	1084	2000	0	0	0	0	0	0	0	0	0	0
100009	2	获得金钱增加30%	0	0	1	1084	3000	0	0	0	0	0	0	0	0	0	0
100009	3	获得金钱增加40%	0	0	1	1084	4000	0	0	0	0	0	0	0	0	0	0
100009	4	获得金钱增加50%	0	0	1	1084	5000	0	0	0	0	0	0	0	0	0	0
100009	5	获得金钱增加60%	0	0	1	1084	6000	0	0	0	0	0	0	0	0	0	0
100009	6	获得金钱增加60%	0	0	1	1084	6000	0	0	0	0	0	0	0	0	0	0
100009	7	获得金钱增加60%	0	0	1	1084	6000	0	0	0	0	0	0	0	0	0	0
100009	8	获得金钱增加60%	0	0	1	1084	6000	0	0	0	0	0	0	0	0	0	0
100009	9	获得金钱增加60%	0	0	1	1084	6000	0	0	0	0	0	0	0	0	0	0
100009	10	获得金钱增加60%	0	0	1	1084	6000	0	0	0	0	0	0	0	0	0	0
